entrez_id,symbol,name,CRISPR_depCL_frac,CRISPR_strong_depCL_count,RNAi_depCL_frac,RNAi_strong_depCL_count,CRISPR_min_gene_effect,CRISPR_min_gene_effect_zscore,RNAi_min_gene_effect,RNAi_min_gene_effect_zscore,CRISPR_Mean,CRISPR_Variance,CRISPR_Skewness,RNAi_Mean,RNAi_Variance,RNAi_Skewness,CRISPR_PanDependency,RNAi_PanDependency,CRISPR_bimodal_pval,RNAi_bimodal_pval,CRISPR_LRT,RNAi_LRT,CRISPR_Context,RNAi_Context,CRISPR_ensemble_pearson,CRISPR_top_model,CRISPR_good_models,CRISPR_moderate_models,RNAi_ensemble_pearson,RNAi_top_model,RNAi_good_models,RNAi_moderate_models,BiomarkerID_CRISPR_Genetic_Driver,BiomarkerID_CRISPR_Genetic_Driver_Feature,BiomarkerID_RNAi_Genetic_Driver,BiomarkerID_RNAi_Genetic_Driver_Feature,BiomarkerID_CRISPR_Expression_Addiction,BiomarkerID_CRISPR_Expression_Addiction_Tissue,BiomarkerID_RNAi_Expression_Addiction,BiomarkerID_RNAi_Expression_Addiction_Tissue,BiomarkerID_CRISPR_Synthetic_Lethal,BiomarkerID_CRISPR_Synthetic_Lethal_Oncogene,BiomarkerID_CRISPR_Synthetic_Lethal_TSG,BiomarkerID_RNAi_Synthetic_Lethal,BiomarkerID_RNAi_Synthetic_Lethal_Oncogene,BiomarkerID_RNAi_Synthetic_Lethal_TSG,BiomarkerID_CRISPR_Paralog_Mutation_Driven,BiomarkerID_CRISPR_Paralog_Expression_Driven,BiomarkerID_CRISPR_Paralog,BiomarkerID_RNAi_Paralog_Mutation_Driven,BiomarkerID_RNAi_Paralog_Expression_Driven,BiomarkerID_RNAi_Paralog,BiomarkerID_CYCLOPS,BiomarkerID_Cell_Line_Essential,canSAR_drug_target,canSAR_bioactive_compounds,canSAR_available_structure,canSAR_druggable_structure,canSAR_druggable_by_ligand_based_assessment,canSAR_enzyme,canSAR_cell_membrane,canSAR_cytoplasm,canSAR_extracellular,canSAR_nuclear_membrane,canSAR_nucleus,canSAR_organelle,canSAR_organelle_membrane,canSAR_ligand_druggability_score,canSAR_ligand_druggability_percentile,canSAR_network_druggability_overall,canSAR_network_druggability_cancer,canSAR_network_druggability_other,canSAR_network_druggability_cancer_associated,Broad_isMetabolic,Broad_isTF,Broad_isCellSurface,Broad_RepHub_Compound,Broad_inRepHub,Broad_Cancer Use Conditions,Broad_Integrity_DevPhase,Broad_established_target,Broad_targetID_blacklist,Broad_IUPHAR_druggable
84466,MEGF10,multiple EGF like domains 10,0.001813236627379873,0,0,0,-0.5739288274169712,-6.383530604454827,-0.381170000009302,-2.8306363528235434,0.015983385045220948,0.008539901951586916,-0.3761606392676887,0.15050480693118723,0.03527962858823765,0.19914075085604227,FALSE,FALSE,0.9947798202173134,0.9720018667083442,114.595590875792,2.4389445623122,Rhabdomyosarcoma_histology_II; rhabdomyosarcoma_disease_subtype_I; Sarcoma_histology_I; soft_tissue_disease,ATL_histology_II; ATL_disease_subtype_I; Lymphoma_histology_I; lymphocyte_disease; haematopoietic_and_lymphoid_tissue_primary_tissue,0.023239442519533655,Core_omics: [MYH13_(8735)_RNAseq],NA,NA,0.1588825006215822,Core_omics: [NME9_(347736)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-3,59,84.62,73.17,88.8,83.68,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
84465,MEGF11,multiple EGF like domains 11,0,0,0.0029154518950437317,0,-0.5190340447414195,-5.713217298535997,-0.911076913730541,-4.142258934546562,-0.0063059830805482575,0.008054019730170423,-0.24075725620181718,-0.04003666890103672,0.04421829123944801,-0.7202449937560096,FALSE,FALSE,0.9893262918433401,0.3978285282781193,77.8387309799377,18.0688882671801,plasmacytoma_disease_subtype_II; Myeloma_histology_I; plasma_cell_disease; multiple_myeloma_disease_subtype_I,med_group_3_disease_subtype_II; breast_adenocarcinoma_disease_subtype_I; malignant_rhabdoid_tumor_disease_subtype_I; breast_disease; ERpos_HER2pos_disease_subtype_II,0.0372914270518618,DNA_based: [DPP8_(54878)_CN],NA,NA,0.34007901762715276,Core_omics: [PMAIP1_(5366)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.55,63,7.41,6.32,3.58,7.48,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
150365,MEI1,meiotic double-stranded break formation protein 1,0,0,NA,NA,-0.4850436431400743,-6.366682382037158,NA,NA,0.04429750923678559,0.006912656042367896,-0.45907406889842395,NA,NA,NA,FALSE,NA,0.9987870770808716,NA,79.3036570722734,NA,Myeloma_histology_I; plasma_cell_disease; multiple_myeloma_disease_subtype_I,NA,0.11372459701439862,Core_omics: [CEACAM16_(388551)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.55,95,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
101928601,MEI4,meiotic double-stranded break formation protein 4,9.066183136899365e-4,0,NA,NA,-0.6890887419282363,-7.059851729964421,NA,NA,0.05223524627218302,0.011026176667489182,-0.24065704925438733,NA,NA,NA,FALSE,NA,0.9908481823452042,NA,101.253957468288,NA,uterine_carcinosarcoma_disease_subtype_I; uvea_primary_tissue; uveal_melanoma_disease_subtype_I; eye_disease; SCCOHT_disease_subtype_I,NA,0.06312539043811924,Related: [cas9_activity_crispr_confounders; cell_line_NNMD_crispr_confounders; MEI4_(101928601)_CN; REC114_(283677)_CN],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
644890,MEIG1,meiosis/spermiogenesis associated 1,0,0,NA,NA,-0.4015216982426328,-3.7389536886315278,NA,NA,0.05707163331959643,0.015043721982729732,-0.13809809389315125,NA,NA,NA,FALSE,NA,0.9951270336767283,NA,112.752944928095,NA,DLBCL_disease_subtype_II; mixed_germ_cell_disease_subtype_I; M2_disease_subtype_II; Synovial_histology_II; synovial_sarcoma_disease_subtype_I,NA,0.20441747592966547,Related: [cell_line_NNMD_crispr_confounders; cas9_activity_crispr_confounders],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,2.8,25.04,65.46,0.13,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
254528,MEIOB,meiosis specific with OB-fold,0,0,0.0029154518950437317,0,-0.3832354478958676,-3.830328923568139,-0.716115852630618,-3.7025399835397064,-0.023215791958553462,0.008834465623701533,-0.1454576538202033,0.010939737755626167,0.03855988428444021,-0.3086595113164133,FALSE,FALSE,0.9961055749976915,0.6528067032868987,50.0873314457999,6.90000185453093,tubular_disease_subtype_II; b_cell_disease_subtype_II; Osteosarcoma_histology_II; osteosarcoma_disease_subtype_I; ERneg_HER2pos_disease_subtype_II,prostate_adenocarcinoma_disease_subtype_I; prostate_disease; breast_primary_tissue; engineered_breast_disease; breast_adenocarcinoma_disease_subtype_I,0.18284683939719998,Related: [cell_line_NNMD_crispr_confounders; cas9_activity_crispr_confounders; HECW2_(57520)_CN; MEIOB_(254528)_CN],NA,NA,0.1826281627907235,Core_omics: [SIRPB1_(10326)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.3,76,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
284071,MEIOC,meiosis specific with coiled-coil domain,0.27379873073436084,2,0.0029154518950437317,0,-1.2402689634906834,-6.69083167477524,-0.845282113399637,-4.061790133714905,-0.33018471000642746,0.018501331804285037,-0.5744560181086198,-0.05334719360722973,0.038014039871544045,-0.4601916994752768,TRUE,FALSE,0.9984419353316096,0.950858336241107,54.931400698068,7.86816932639101,Synovial_histology_II; synovial_sarcoma_disease_subtype_I,breast_disease; breast_primary_tissue; breast_carcinoma_disease_subtype_I; Carcinoma_histology_II; ATRT_disease_subtype_I,0.24291314133610417,Core_omics: [cell_line_NNMD_crispr_confounders],NA,NA,0.1753930594191524,Core_omics: [FAM117A_(81558)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,-0.7,72,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
4211,MEIS1,Meis homeobox 1,0.005439709882139619,0,0,0,-0.7527218852974286,-6.971325184337567,-0.90180898276,-4.948295847651094,-0.0015197847549622994,0.01161135504072538,-0.9521232252627237,0.005604560262568392,0.03362785755029126,-0.42764334127735754,FALSE,FALSE,0.8813940924265277,0.9928594393515934,154.913128720522,41.1543189097993,autonomic_ganglia_primary_tissue; Leukemia_histology_I; blood_disease; peripheral_nervous_system_disease; Neuroblastoma_histology_I; neuroblastoma_disease_subtype_I,M3_disease_subtype_II; Chondrosarcoma_histology_II; chondrosarcoma_disease_subtype_I; AML_disease_subtype_I; haematopoietic_and_lymphoid_tissue_primary_tissue,0.17849130363977825,Related: [MEIS1_(4211)_RNAseq],NA,NA,0.20862922544218712,Core_omics: [CASZ1_(54897)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,50.45,44.86,62.45,84.14,FALSE,TRUE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
4212,MEIS2,Meis homeobox 2,0.011786038077969175,2,0,0,-1.103142480377619,-9.164374788709821,-0.82663357071282,-6.632990136160853,0.020340229036135193,0.015028896793698608,-1.9618361939740283,0.038506719332127765,0.0170119607758494,-0.42350196913040494,FALSE,FALSE,0.9531268166511208,0.9990027197931957,360.918348794673,78.641683826262,follicular_disease_subtype_II; Rhabdoid_histology_I; malignant_rhabdoid_tumor_disease_subtype_I; Neuroblastoma_histology_I; neuroblastoma_disease_subtype_I,MMMT_disease_subtype_I; glioma_disease_subtype_I; central_nervous_system_disease; central_nervous_system_primary_tissue; endometrioid_disease_subtype_II,0.3469544546488833,Related: [MEIS2_(4212)_RNAseq],NA,NA,0.1430713560256114,Core_omics: [SHOX2_(6474)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.55,73,64.39,71.34,31.73,83.21,FALSE,TRUE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
56917,MEIS3,Meis homeobox 3,0.07524932003626474,1,0.010968921389396709,1,-0.9132548862758244,-4.97600902689854,-1.45693910552153,-6.631173508876094,-0.23397862478040754,0.018635049739434185,-0.2101830179092104,0.0540149910693251,0.05191845470382327,-1.102111779825152,FALSE,FALSE,0.993526223459829,0.997964197973273,77.0193854465178,64.3248187665976,M3_disease_subtype_II; brenner_tumor_disease_subtype_I,b_cell_disease_subtype_II; Myeloma_histology_I; plasma_cell_disease; multiple_myeloma_disease_subtype_I; ALL_disease_subtype_I,0.15882257241791142,Related: [cell_line_NNMD_crispr_confounders],NA,NA,0.3356684155699192,Core_omics: [SERINC2_(347735)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,24.56,9.92,25.84,23.24,FALSE,TRUE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
9833,MELK,maternal embryonic leucine zipper kinase,0.011786038077969175,0,0,0,-0.8856839025422301,-7.316718836228225,-0.67685718228107306,-4.645660376942284,-0.08866967980112918,0.011865865191241004,-0.8460029988970346,0.0019419286590594625,0.021349495407285497,-0.13583234789983803,FALSE,FALSE,0.985007473142886,1,145.223009119942,33.6634045647127,renal_cell_carcinoma_disease_subtype_I; kidney_disease; kidney_primary_tissue; clear_cell_disease_subtype_II,mixed_serous_clear_cell_disease_subtype_II; autonomic_ganglia_primary_tissue; renal_cell_carcinoma_disease_subtype_I; kidney_disease; kidney_primary_tissue,0.15570579915795918,Core_omics: [GLS_(2744)_RNAseq],NA,NA,0.16636170494814054,Related: [SSMD_rnai_confounders],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.7,96,91.68,78.15,87.41,75.16,FALSE,FALSE,TRUE,OTS167,TRUE,3,Phase I/II,FALSE,FALSE,TRUE
4241,MELTF,melanotransferrin,9.066183136899365e-4,0,NA,NA,-0.4785477658527826,-5.019352144112496,NA,NA,-0.041716183757290214,0.007574129524090225,-0.2605638712096197,NA,NA,NA,FALSE,NA,0.995638363494907,NA,79.6479950407929,NA,CLL_disease_subtype_I; alveolar_disease_subtype_II; SCCOHT_disease_subtype_I; t_cell_disease_subtype_II; oral_disease_subtype_II,NA,0.1118963957045249,Core_omics: [FAM136A_(84908)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,-3,59,81.91,46.11,76.85,31.45,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
51072,MEMO1,mediator of cell motility 1,0.2484134179510426,12,0.0029154518950437317,0,-0.9679765193346108,-3.72743845432704,-0.663198603051013,-3.949846482086768,-0.30911449616738895,0.03124409778782387,-0.43321135475990996,-0.007893490519008192,0.027524958942382646,-0.4842810344669148,FALSE,FALSE,0.9890564692825915,0.7892156938297421,38.6827429754366,17.8391488939178,soft_tissue_disease; soft_tissue_primary_tissue; malignant_rhabdoid_tumor_disease_subtype_I; Rhabdoid_histology_I,gastric_disease; Adenocarcinoma_histology_II; gastric_adenocarcinoma_disease_subtype_I,0.3031937058541858,Related: [cell_line_NNMD_crispr_confounders],NA,NA,0.17758080305978505,Core_omics: [EMP3_(2014)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,14.13,41.13,41.15,52.48,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
4221,MEN1,menin 1,0.2883046237533998,70,0.01267605633802817,0,-1.5730728492693955,-4.511216611136692,-0.893728205286683,-4.068317714679026,-0.2984016487751366,0.07983787806848062,-0.5760402174545434,-0.19535038557216935,0.02946803331748935,-0.312797500934824,FALSE,FALSE,0.9645524065652337,0.974787301107824,96.8142126771574,13.5655056335703,Myeloma_histology_I; plasma_cell_disease; multiple_myeloma_disease_subtype_I; haematopoietic_and_lymphoid_tissue_primary_tissue; Leukemia_histology_I; blood_disease,CML_disease_subtype_I; blast_crisis_disease_subtype_II; breast_disease,0.29961551475751597,Related: [SMAD3_(4088)_RNAseq],NA,NA,0.2523461132437972,Related: [SSMD_rnai_confounders],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,-0.9,70,84.81,95.51,26.16,99.18,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
4222,MEOX1,mesenchyme homeobox 1,0,0,0,0,-0.539466566775587,-6.404549525636249,-0.788787682390612,-4.724082955181872,-0.010162678892057655,0.006830193246418581,-0.4447710761380111,0.03527368461583752,0.03042874762821868,-0.17885613041930176,FALSE,FALSE,0.9652073459507924,0.9942714247977888,72.2469878162897,27.0110689044056,clear_cell_carcinoma_disease_subtype_I; spleen_primary_tissue; uvea_primary_tissue,ERneg_HER2pos_disease_subtype_II; breast_primary_tissue; breast_disease; breast_carcinoma_disease_subtype_I; Carcinoma_histology_II,0.06943157399377693,Related: [UBE2R2_(54926)_CN],NA,NA,0.11059027716343625,Related: [SSMD_rnai_confounders],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,-3,59,8.92,53.22,13.32,67.73,FALSE,TRUE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
4223,MEOX2,mesenchyme homeobox 2,9.066183136899365e-4,0,0,0,-0.6026673932326344,-6.054716907297755,-0.628688156153712,-4.293450082174932,0.009747727423054688,0.010230671160196771,1.8372081215564038,-0.059991492650174054,0.017544804153703106,-0.300560780512327,FALSE,FALSE,0.9935856857423921,0.9581857318120475,291.146479806264,39.0049941327726,Synovial_histology_II; synovial_sarcoma_disease_subtype_I; soft_tissue_primary_tissue; Sarcoma_histology_I; soft_tissue_disease,melanoma_disease_subtype_I; skin_disease; Melanoma_histology_II; cervical_squamous_disease_subtype_I; skin_primary_tissue,0.10555629803278994,Related: [MEOX2_(4223)_RNAseq],NA,NA,0.25463127391670576,Core_omics: [LYST_(1130)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,5.23,85.77,82.23,87.04,FALSE,TRUE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
4224,MEP1A,meprin A subunit alpha,9.066183136899365e-4,0,0.005633802816901409,0,-0.5238387271004653,-5.27895714540215,-1.24143910244052,-5.8068045177117735,-0.0016206310386247687,0.009786052949802872,0.024516272682539093,-0.07487041986269366,0.040359540631405996,-0.7495712239347417,FALSE,FALSE,0.9930701508238636,0.9901801078662191,122.117806724733,52.4608890645194,WDLPS_histology_II; WDLPS_disease_subtype_II; Rhabdomyosarcoma_histology_II; Liposarcoma_histology_I; liposarcoma_disease_subtype_I,ERpos_HER2pos_disease_subtype_II; Synovial_histology_II; synovial_sarcoma_disease_subtype_I,0.1947533547653386,Core_omics: [FGFBP3_(143282)_RNAseq],NA,NA,0.18032589047554232,Core_omics: [NBPF10_(100132406)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-1.9,59,95.2,65.36,95.26,55.12,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
4225,MEP1B,meprin A subunit beta,0,0,0.0018281535648994515,0,-0.3291173155805796,-4.108166907920998,-0.616656698627241,-3.6566172096464915,0.014436698809347085,0.006993488986798285,0.08508186930242868,0.06598773035944132,0.03485219239723809,-0.0654466156506412,FALSE,FALSE,0.9991075309005024,0.9936877777178557,33.5386838565814,0.749443074061332,uterine_carcinosarcoma_disease_subtype_I; Undifferentiated_histology_II; undifferentiated_sarcoma_disease_subtype_I; eye_primary_tissue; upper_aerodigestive_disease,tongue_disease_subtype_II; NSCLC_disease_subtype_I; NSCLC_mucoepidermoid_disease_subtype_II; NSCLC_squamous_disease_subtype_II,0.15074881972771986,Core_omics: [RNPC3_(55599)_RNAseq],NA,NA,0.15966407434525914,Core_omics: [VDR_(7421)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-3,59,97.32,71.46,98.16,63.89,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
56257,MEPCE,methylphosphate capping enzyme,1,1090,0.025906735751295335,2,-2.447880774688246,-3.5704520068767542,-0.974507002741193,-4.36351878590743,-1.5187961362718283,0.06771176889147829,0.27194119650155335,-0.16590972316897254,0.03433925364587675,-0.4067058887330276,TRUE,FALSE,0.9904783466441293,0.9600052977679238,16.9972764434051,36.0502973394531,NA,thyroid_squamous_disease_subtype_I; uvea_primary_tissue; mucinous_disease_subtype_II; eye_disease; uveal_melanoma_disease_subtype_I,0.25792967311556336,Core_omics: [ADRA2C_(152)_RNAseq],NA,NA,0.2368197307878948,DNA_based: [CUX1_(1523)_CN],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,ARAF (new),NA,TRUE,ARAF (new),NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,-3,59,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
56955,MEPE,matrix extracellular phosphoglycoprotein,0.003626473254759746,0,0,0,-0.6012463398866809,-4.7110702494713275,-0.353787300130933,-3.1224050317270367,-0.12101349245773427,0.010391172715664783,0.025459038335239947,0.12976899356343274,0.02398366802213662,-0.0252158274947059,FALSE,FALSE,0.9932284499037862,0.9108759975569163,55.1518958213244,11.1854229303583,spleen_primary_tissue; ERneg_HER2pos_disease_subtype_II,Fibrosarcoma_histology_II; fibrosarcoma_disease_subtype_I; breast_disease; ERneg_HER2pos_disease_subtype_II; breast_ductal_carcinoma_disease_subtype_I,0.14756155342983016,Core_omics: [IRF2_(3660)_RNAseq],NA,NA,0.26152270109153847,Core_omics: [PRAC1_(84366)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,-3,59,26.77,24.23,50.45,34.65,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
10461,MERTK,"MER proto-oncogene, tyrosine kinase",0.003626473254759746,0,0.0014064697609001407,0,-0.6561165832022939,-6.054904324975005,-0.776131769328526,-4.250352343787837,-0.028370848966222786,0.010748626453373959,-0.5238097594640222,-0.16294899051144382,0.020812777024560757,-0.1527381527705648,FALSE,FALSE,0.9827716660087586,0.9955830875167381,79.4724080955589,26.9057307995294,M6_disease_subtype_II; Ewing_sarcoma_disease_subtype_I; plasmacytoma_disease_subtype_II; bone_disease,engineered_breast_disease; prostate_small_cell_disease_subtype_I,0.10500725208150208,Related: [MET_(4233)_RNAseq],NA,NA,0.15355706910422673,Core_omics: [SSMD_rnai_confounders],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.7,87,96.01,95.13,89.14,84.47,FALSE,FALSE,FALSE,BMS-777607|LDC1267|MK-2461|UNC2025|UNC2250,TRUE,2,Phase I,FALSE,FALSE,TRUE
23184,MESD,mesoderm development LRP chaperone,0.028105167724388033,0,0.011661807580174927,1,-0.6895972036229412,-4.444159250922763,-1.47164492503841,-7.5320229462417245,-0.13703851140158668,0.015458864992200337,-0.3424898405086171,-0.24934675502284775,0.026334862445695023,-1.7050883607351048,FALSE,FALSE,0.9901241373781695,0.8037182244949443,93.5239154539604,51.2426835626877,melanoma_disease_subtype_I; skin_disease; Melanoma_histology_II; skin_primary_tissue; pancreas_disease,ERneg_HER2pos_disease_subtype_II,0.29907387769514326,Core_omics: [cell_line_NNMD_crispr_confounders],NA,NA,0.2699009814168659,Related: [SSMD_rnai_confounders],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,-3,59,32.6,55.33,17.17,65.34,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
55897,MESP1,mesoderm posterior bHLH transcription factor 1,0,0,0,0,-0.4691253581605909,-6.32809992527093,-0.841189949088079,-5.3981872539763005,0.054227351788535307,0.006839782597452118,-0.46277385530077175,0.0654452106865706,0.028207800510703533,-0.03527923603191475,FALSE,FALSE,0.9910003442958749,0.9922956722439633,95.6663675496884,100.203959813168,renal_leiomyoblastoma_disease_subtype_II; diffuse_gastric_disease_subtype_II; brenner_tumor_disease_subtype_I; endometrial_adenocarcinoma_disease_subtype_I; malignant_rhabdoid_tumor_disease_subtype_I,breast_ductal_carcinoma_disease_subtype_I; breast_disease; ERpos_HER2pos_disease_subtype_II; merkel_cell_carcinoma_disease_subtype_I; ERneg_HER2neg_disease_subtype_II,0.059140515758509864,Related: [cell_line_NNMD_crispr_confounders; cas9_activity_crispr_confounders],NA,NA,0.2069831138400826,Core_omics: [COL5A1_(1289)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,0,0,0,0,FALSE,TRUE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
